ID;STATE;GENDER;RESIDENTIAL;CLASS_BMI;AGE;WEIGHT_kg;HEIGHT_cm;BMI_kg_m2;POWER_cm;FLEXIBILITY_cm;COORDINATION_no;SPEED_sec
1289;KUALA LUMPUR;M;URBAN;NORMAL;7,1;20,3;120,0;14,1;86,0;21,0;5,0;4,8
1290;KUALA LUMPUR;M;URBAN;OVERWEIGHT;7,1;27,4;126,0;17,3;69,0;29,5;1,0;5,1
1291;KUALA LUMPUR;M;URBAN;NORMAL;7;21,3;114,5;16,2;102,0;25,5;1,0;5,5
1292;KUALA LUMPUR;M;URBAN;OBESITY;7,1;35,0;125,0;22,4;94,0;20,5;2,0;5,2
1293;KUALA LUMPUR;M;URBAN;NORMAL;7,1;20,3;116,5;15,0;96,0;24,0;2,0;5,9
1294;KUALA LUMPUR;M;URBAN;OBESITY;7,1;43,1;132,0;24,7;88,0;16,0;1,0;5,7
1295;LABUAN;M;URBAN;THINNESS;7,1;18,5;120,8;12,7;104,0;22,0;7,0;4,8
1296;LABUAN;M;URBAN;NORMAL;7;19,0;118,5;13,5;104,0;24,0;5,0;4,9
1297;MELAKA;M;RURAL;NORMAL;7,1;23,0;121,0;15,7;95,0;30,5;4,0;4,7
1298;MELAKA;M;RURAL;NORMAL;7;18,7;116,0;13,9;104,0;25,0;8,0;4,9
1299;MELAKA;M;URBAN;NORMAL;7;22,1;120,0;15,3;92,0;22,0;7,0;4,3
1300;MELAKA;M;RURAL;OBESITY;7,1;44,0;130,0;26,0;95,0;26,0;9,0;5,3
1301;MELAKA;M;RURAL;OBESITY;7;40,2;107,0;35,1;99,0;28,0;7,0;5,4
1302;MELAKA;M;RURAL;NORMAL;7,1;19,3;119,8;13,4;92,0;27,0;6,0;5,1
1303;MELAKA;M;RURAL;OVERWEIGHT;7,1;26,6;120,0;18,5;97,0;23,0;2,0;4,4
1304;MELAKA;M;RURAL;THINNESS;7;16,5;115,0;12,5;99,0;27,0;1,0;4,7
1305;MELAKA;M;RURAL;NORMAL;7;21,9;119,0;15,5;83,0;19,5;8,0;4,9
1306;MELAKA;M;RURAL;NORMAL;7,1;18,3;115,0;13,8;102,0;22,0;7,0;5,5
1307;MELAKA;M;URBAN;NORMAL;7,1;19,0;114,0;14,6;100,0;23,0;1,0;4,6
1308;MELAKA;M;URBAN;NORMAL;7,1;21,5;125,0;13,8;101,0;23,0;3,0;5,1
1309;MELAKA;M;RURAL;OBESITY;7,1;36,5;124,5;23,5;84,0;16,5;7,0;5,6
1310;MELAKA;M;RURAL;NORMAL;7,1;21,0;118,0;15,1;70,0;22,0;5,0;5,9
1311;MELAKA;M;RURAL;OBESITY;7,1;17,2;76,5;29,4;81,0;26,0;1,0;5,7
1312;MELAKA;M;URBAN;NORMAL;7;22,5;117,0;16,4;66,0;22,0;2,0;5,1
1313;MELAKA;M;RURAL;OVERWEIGHT;7,1;24,8;120,0;17,2;84,0;11,5;2,0;5,8
1314;NEGERI SEMBILAN;M;URBAN;NORMAL;7;20,0;117,0;14,6;121,0;27,0;6,0;5,2
1315;NEGERI SEMBILAN;M;URBAN;NORMAL;7;18,0;116,0;13,4;103,0;31,0;6,0;5,4
1316;NEGERI SEMBILAN;M;URBAN;NORMAL;7,1;21,0;120,0;14,6;105,0;29,0;1,0;4,7
1317;NEGERI SEMBILAN;M;URBAN;NORMAL;7,1;24,0;122,0;16,1;100,0;25,0;10,0;5,3
1318;NEGERI SEMBILAN;M;URBAN;OVERWEIGHT;7;21,0;110,0;17,4;122,0;18,0;8,0;5,1
1319;NEGERI SEMBILAN;M;RURAL;NORMAL;7,1;19,5;121,0;13,3;99,0;23,0;7,0;4,7
1320;NEGERI SEMBILAN;M;URBAN;NORMAL;7;20,0;116,5;14,7;101,0;29,0;5,0;5,1
1321;NEGERI SEMBILAN;M;URBAN;NORMAL;7,1;16,4;111,0;13,3;103,0;29,5;4,0;5,1
1322;NEGERI SEMBILAN;M;URBAN;NORMAL;7;16,0;110,5;13,1;99,0;27,0;5,0;4,9
1323;NEGERI SEMBILAN;M;RURAL;NORMAL;7;18,0;106,0;16,0;126,0;28,0;1,0;5,1
1324;NEGERI SEMBILAN;M;RURAL;NORMAL;7,1;20,0;115,0;15,1;116,0;25,0;6,0;5,4
1325;NEGERI SEMBILAN;M;RURAL;NORMAL;7,1;23,0;120,5;15,8;114,0;23,0;3,0;4,8
1326;NEGERI SEMBILAN;M;URBAN;OVERWEIGHT;7,1;25,0;121,0;17,1;82,0;34,0;2,0;4,9
1327;NEGERI SEMBILAN;M;RURAL;NORMAL;7;20,7;120,0;14,4;120,0;26,5;1,0;5,2
1328;NEGERI SEMBILAN;M;RURAL;NORMAL;7;20,0;110,5;16,4;90,0;29,0;2,0;4,9
1329;NEGERI SEMBILAN;M;RURAL;NORMAL;7,1;18,0;115,5;13,5;152,0;22,0;1,0;5,2
1330;NEGERI SEMBILAN;M;URBAN;NORMAL;7,1;23,0;118,0;16,5;100,0;18,0;8,0;5,1
1331;NEGERI SEMBILAN;M;RURAL;NORMAL;7,1;19,2;117,0;14,0;100,0;31,0;2,0;5,5
1332;NEGERI SEMBILAN;M;RURAL;THINNESS;7,1;17,6;117,0;12,9;83,0;26,0;6,0;5,0
1333;NEGERI SEMBILAN;M;URBAN;THINNESS;7;17,0;117,5;12,3;61,0;32,0;1,0;5,0
1334;NEGERI SEMBILAN;M;URBAN;NORMAL;7;18,0;112,5;14,2;91,0;26,5;3,0;5,0
1335;NEGERI SEMBILAN;M;URBAN;SEVERE THINNESS;7,1;14,1;109,0;11,9;108,0;22,0;3,0;5,2
1336;NEGERI SEMBILAN;M;URBAN;OVERWEIGHT;7;24,0;116,0;17,8;93,0;21,0;6,0;5,4
1337;NEGERI SEMBILAN;M;URBAN;OVERWEIGHT;7;24,6;114,0;18,9;79,0;32,0;1,0;5,5
1338;NEGERI SEMBILAN;M;URBAN;OVERWEIGHT;7,1;24,5;119,0;17,3;101,0;16,0;4,0;5,1
1339;NEGERI SEMBILAN;M;URBAN;THINNESS;7;18,0;119,9;12,5;96,0;26,0;1,0;5,2
1340;NEGERI SEMBILAN;M;RURAL;NORMAL;7;21,0;115,9;15,6;106,0;19,0;2,0;5,2
1341;NEGERI SEMBILAN;M;RURAL;NORMAL;7,1;24,0;121,0;16,4;74,0;9,5;2,0;4,8
1342;NEGERI SEMBILAN;M;URBAN;OVERWEIGHT;7;27,0;121,5;18,3;72,0;21,5;6,0;6,0
1343;NEGERI SEMBILAN;M;URBAN;NORMAL;7;19,0;115,0;14,4;87,0;20,0;1,0;5,0
1344;NEGERI SEMBILAN;M;URBAN;SEVERE THINNESS;7;18,0;122,0;12,1;95,0;22,5;1,0;5,5
1345;NEGERI SEMBILAN;M;RURAL;OBESITY;7;46,0;126,0;29,0;74,0;25,0;2,0;6,0
1346;NEGERI SEMBILAN;M;URBAN;NORMAL;7;26,0;126,5;16,2;80,0;17,0;4,0;5,8
1347;NEGERI SEMBILAN;M;RURAL;THINNESS;7,1;17,6;117,0;12,9;96,0;20,0;1,0;6,2
1348;NEGERI SEMBILAN;M;URBAN;NORMAL;7;20,0;120,0;13,9;84,0;19,0;1,0;5,3
1349;PAHANG;M;URBAN;OBESITY;7,1;24,0;112,0;19,1;96,0;32,5;8,0;4,1
1350;PAHANG;M;RURAL;NORMAL;7,1;19,0;116,0;14,1;117,0;31,0;7,0;4,6
1351;PAHANG;M;RURAL;NORMAL;7,1;23,0;118,0;16,5;155,0;28,0;5,0;4,4
1352;PAHANG;M;RURAL;NORMAL;7,1;19,5;116,2;14,5;105,0;32,0;9,0;4,8
1353;PAHANG;M;URBAN;NORMAL;7,1;23,8;122,0;16,0;126,0;25,0;7,0;4,4
1354;PAHANG;M;URBAN;NORMAL;7,1;22,0;124,5;14,2;117,0;26,0;7,0;4,3
1355;PAHANG;M;RURAL;OVERWEIGHT;7,1;26,0;118,0;18,7;122,0;28,5;7,0;4,9
1356;PAHANG;M;RURAL;NORMAL;7,1;21,5;121,0;14,7;121,0;23,5;7,0;4,2
1357;PAHANG;M;URBAN;NORMAL;7,1;20,0;118,0;14,4;106,0;26,0;8,0;4,3
1358;PAHANG;M;RURAL;OBESITY;7;27,0;116,0;20,1;107,0;35,0;7,0;5,0
1359;PAHANG;M;RURAL;NORMAL;7,1;21,5;119,5;15,1;125,0;23,0;5,0;3,0
1360;PAHANG;M;URBAN;NORMAL;7,1;25,1;126,0;15,8;106,0;29,0;7,0;4,7
1361;PAHANG;M;URBAN;NORMAL;7;18,0;108,0;15,4;100,0;34,0;4,0;4,4
1362;PAHANG;M;URBAN;NORMAL;7;19,0;117,5;13,8;119,0;29,0;4,0;4,7
1363;PAHANG;M;URBAN;NORMAL;7,1;25,0;128,0;15,3;125,0;23,0;5,0;4,2
1364;PAHANG;M;URBAN;SEVERE THINNESS;7;17,0;120,0;11,8;108,0;32,0;3,0;4,6
1365;PAHANG;M;URBAN;NORMAL;7,1;20,1;121,2;13,7;108,0;32,0;3,0;4,7
1366;PAHANG;M;RURAL;NORMAL;7;20,5;118,0;14,7;100,0;32,0;4,0;4,6
1367;PAHANG;M;RURAL;NORMAL;7,1;26,0;124,0;16,9;104,0;26,0;4,0;3,0
1368;PAHANG;M;RURAL;NORMAL;7,1;16,0;108,0;13,7;122,0;23,5;4,0;4,3
1369;PAHANG;M;RURAL;NORMAL;7;21,0;125,0;13,4;104,0;28,0;1,0;3,4
1370;PAHANG;M;RURAL;OVERWEIGHT;7,1;24,0;115,0;18,1;101,0;27,0;8,0;4,9
1371;PAHANG;M;URBAN;OVERWEIGHT;7,1;27,0;123,5;17,7;105,0;26,0;6,0;4,7
1372;PAHANG;M;URBAN;OVERWEIGHT;7,1;29,0;127,0;18,0;112,0;26,5;7,0;5,2
1373;PAHANG;M;RURAL;NORMAL;7;19,3;119,0;13,6;109,0;35,0;3,0;5,3
1374;PAHANG;M;RURAL;OBESITY;7,1;35,5;121,5;24,0;64,0;21,0;8,0;3,5
1375;PAHANG;M;RURAL;NORMAL;7;19,3;114,8;14,7;107,0;28,0;2,0;4,8
1376;PAHANG;M;URBAN;OVERWEIGHT;7;26,0;120,0;18,1;90,0;25,0;7,0;4,7
1377;PAHANG;M;URBAN;NORMAL;7,1;17,6;109,0;14,8;101,0;31,0;2,0;5,0
1378;PAHANG;M;URBAN;OBESITY;7;38,0;126,0;23,9;79,0;28,5;7,0;4,9
1379;PAHANG;M;RURAL;NORMAL;7,1;19,4;114,6;14,8;96,0;29,0;6,0;5,2
1380;PAHANG;M;URBAN;SEVERE THINNESS;7,1;18,0;124,0;11,7;73,0;30,0;3,0;4,5
1381;PAHANG;M;URBAN;NORMAL;7,1;22,2;122,0;14,9;118,0;27,5;1,0;5,1
1382;PAHANG;M;RURAL;NORMAL;7;15,6;108,0;13,4;105,0;26,0;6,0;5,3
1383;PAHANG;M;URBAN;NORMAL;7;19,0;115,0;14,4;89,0;24,5;3,0;4,2
1384;PAHANG;M;URBAN;NORMAL;7,1;23,1;119,0;16,3;92,0;30,0;4,0;5,5
1385;PAHANG;M;RURAL;OVERWEIGHT;7;30,0;129,5;17,9;121,0;23,0;3,0;5,5
1386;PAHANG;M;RURAL;OBESITY;7;34,0;125,0;21,8;75,0;31,0;6,0;6,7
1387;PAHANG;M;URBAN;NORMAL;7,1;25,0;125,0;16,0;93,0;29,5;1,0;5,1
1388;PAHANG;M;RURAL;NORMAL;7;22,0;129,0;13,2;98,0;24,0;1,0;4,7
1389;PAHANG;M;RURAL;NORMAL;7,1;21,0;120,0;14,6;93,0;28,0;1,0;5,1
1390;PAHANG;M;URBAN;NORMAL;7,1;20,3;119,0;14,3;91,0;19,5;10,0;8,5
1391;PAHANG;M;RURAL;NORMAL;7,1;22,0;119,0;15,5;91,0;19,0;4,0;4,7
1392;PAHANG;M;URBAN;NORMAL;7,1;23,5;119,2;16,5;99,0;26,0;1,0;5,1
1393;PAHANG;M;RURAL;NORMAL;7;27,0;132,0;15,5;82,0;25,0;2,0;4,7
1394;PAHANG;M;RURAL;NORMAL;7,1;17,0;112,5;13,4;111,0;24,0;2,0;5,6
1395;PAHANG;M;RURAL;NORMAL;7,1;24,0;123,0;15,9;89,0;28,0;4,0;6,1
1396;PAHANG;M;URBAN;THINNESS;7;20,0;124,0;13,0;84,0;24,5;3,0;4,9
1397;PAHANG;M;RURAL;OBESITY;7,1;35,0;126,0;22,0;92,0;23,0;5,0;5,6
1398;PAHANG;M;URBAN;OVERWEIGHT;7,1;29,0;124,0;18,9;77,0;23,0;4,0;5,0
1399;PAHANG;M;RURAL;NORMAL;7,1;20,0;114,0;15,4;92,0;20,0;2,0;5,1
1400;PAHANG;M;RURAL;OVERWEIGHT;7,1;24,1;113,2;18,8;87,0;21,0;2,0;5,2
1401;PAHANG;M;URBAN;NORMAL;7;19,9;119,3;14,0;79,0;13,5;3,0;5,0
1402;PAHANG;M;RURAL;NORMAL;7;21,0;113,5;16,3;90,0;15,0;2,0;5,2
1403;PAHANG;M;RURAL;OBESITY;7,1;36,5;126,0;23,0;84,0;26,5;1,0;6,4
1404;PAHANG;M;URBAN;OVERWEIGHT;7,1;23,0;116,0;17,1;100,0;21,0;1,0;5,7
1405;PAHANG;M;URBAN;OBESITY;7,1;38,5;135,0;21,1;87,0;18,0;3,0;5,4
1406;PAHANG;M;RURAL;NORMAL;7;18,0;110,0;14,9;80,0;20,0;2,0;5,3
1407;PAHANG;M;RURAL;OBESITY;7,1;29,0;123,0;19,2;96,0;15,0;2,0;6,0
1408;PAHANG;M;RURAL;NORMAL;7;21,9;127,5;13,5;55,0;26,0;1,0;6,2
1409;PAHANG;M;URBAN;NORMAL;7,1;26,0;127,0;16,1;90,0;17,0;1,0;6,0
1410;PAHANG;M;RURAL;NORMAL;7,1;20,2;114,4;15,4;50,0;11,0;1,0;7,9
1411;PERAK;M;RURAL;NORMAL;7,1;18,0;111,0;14,6;124,0;27,0;8,0;4,8
1412;PERAK;M;RURAL;NORMAL;7;20,0;113,0;15,7;109,0;27,0;9,0;4,7
1413;PERAK;M;RURAL;THINNESS;7;16,6;113,0;13,0;122,0;28,0;3,0;4,2
1414;PERAK;M;RURAL;NORMAL;7,1;21,0;122,0;14,1;113,0;26,5;9,0;4,8
1415;PERAK;M;RURAL;OVERWEIGHT;7;25,0;119,0;17,7;118,0;31,0;4,0;4,7
1416;PERAK;M;URBAN;NORMAL;7,1;18,5;118,0;13,3;110,0;22,5;10,0;4,5
1417;PERAK;M;RURAL;NORMAL;7;22,0;117,0;16,1;106,0;21,0;10,0;4,3
1418;PERAK;M;URBAN;NORMAL;7,1;27,0;128,0;16,5;97,0;34,0;6,0;4,7
1419;PERAK;M;RURAL;NORMAL;7,1;18,0;113,0;14,1;109,0;33,0;3,0;4,6
1420;PERAK;M;RURAL;NORMAL;7,1;21,0;122,0;14,1;117,0;28,0;3,0;4,4
1421;PERAK;M;RURAL;NORMAL;7;16,5;109,0;13,9;109,0;29,0;3,0;4,2
1422;PERAK;M;RURAL;OBESITY;7,1;41,0;128,0;25,0;105,0;27,5;8,0;4,8
1423;PERAK;M;RURAL;NORMAL;7,1;19,0;117,0;13,9;111,0;26,0;10,0;5,0
1424;PERAK;M;URBAN;NORMAL;7;15,0;102,1;14,4;116,0;31,0;6,0;5,1
1425;PERAK;M;RURAL;NORMAL;7,1;26,0;125,0;16,6;90,0;28,0;7,0;4,2
1426;PERAK;M;RURAL;OVERWEIGHT;7;32,0;131,0;18,6;82,0;33,0;8,0;4,7
1427;PERAK;M;RURAL;NORMAL;7,1;23,0;120,0;16,0;103,0;27,5;5,0;4,3
1428;PERAK;M;URBAN;OVERWEIGHT;7,1;24,0;117,0;17,5;84,0;28,0;8,0;4,3
1429;PERAK;M;RURAL;NORMAL;7;21,0;118,0;15,1;144,0;28,0;6,0;5,3
1430;PERAK;M;URBAN;NORMAL;7,1;18,4;117,0;13,4;133,0;18,0;5,0;4,1
1431;PERAK;M;RURAL;NORMAL;7,1;22,0;116,0;16,3;110,0;25,0;6,0;4,6
1432;PERAK;M;URBAN;OBESITY;7,1;36,0;126,0;22,7;85,0;24,0;9,0;4,0
1433;PERAK;M;URBAN;OBESITY;7;38,4;133,0;21,7;80,0;27,0;9,0;4,5
1434;PERAK;M;RURAL;NORMAL;7;23,9;120,0;16,6;116,0;30,0;6,0;5,4
1435;PERAK;M;RURAL;NORMAL;7;20,1;116,6;14,8;105,0;19,0;7,0;4,3
1436;PERAK;M;RURAL;NORMAL;7,1;19,0;113,7;14,7;99,0;29,0;5,0;4,7
1437;PERAK;M;URBAN;NORMAL;7,1;19,0;114,0;14,6;110,0;24,0;6,0;4,7
1438;PERAK;M;URBAN;SEVERE THINNESS;7,1;17,0;120,0;11,8;104,0;28,0;8,0;5,4
1439;PERAK;M;RURAL;NORMAL;7;19,0;116,8;13,9;101,0;31,5;2,0;4,8
1440;PERAK;M;URBAN;NORMAL;7,1;23,0;119,0;16,2;104,0;32,5;6,0;5,8
1441;PERAK;M;RURAL;OVERWEIGHT;7;26,0;121,0;17,8;132,0;28,5;1,0;5,0
1442;PERAK;M;RURAL;NORMAL;7;22,0;123,0;14,5;114,0;29,0;1,0;4,8
1443;PERAK;M;URBAN;NORMAL;7,1;21,0;116,0;15,6;109,0;32,0;1,0;4,9
1444;PERAK;M;RURAL;NORMAL;7;19,5;114,0;15,0;105,0;23,0;9,0;5,1
1445;PERAK;M;URBAN;OVERWEIGHT;7;24,5;120,0;17,0;109,0;22,0;4,0;4,4
1446;PERAK;M;URBAN;NORMAL;7,1;23,0;120,0;16,0;85,0;30,5;4,0;4,8
1447;PERAK;M;URBAN;NORMAL;7,1;19,0;117,0;13,9;132,0;23,5;2,0;4,9
1448;PERAK;M;RURAL;NORMAL;7,1;20,0;120,0;13,9;91,0;27,0;2,0;4,3
1449;PERAK;M;URBAN;OBESITY;7,1;34,0;122,0;22,8;96,0;26,5;2,0;4,4
1450;PERAK;M;URBAN;OVERWEIGHT;7,1;30,0;127,0;18,6;98,0;18,5;7,0;4,6
1451;PERAK;M;RURAL;OVERWEIGHT;7;25,0;119,5;17,5;126,0;25,0;6,0;6,1
1452;PERAK;M;URBAN;NORMAL;7,1;17,0;113,0;13,3;101,0;31,0;4,0;5,3
1453;PERAK;M;URBAN;NORMAL;7,1;19,0;117,0;13,9;89,0;28,5;8,0;5,4
1454;PERAK;M;URBAN;THINNESS;7,1;18,0;119,0;12,7;89,0;27,5;5,0;4,8
1455;PERAK;M;URBAN;NORMAL;7,1;22,0;120,0;15,3;78,0;26,0;4,0;4,2
1456;PERAK;M;URBAN;OVERWEIGHT;7,1;23,0;111,0;18,7;96,0;31,0;1,0;4,8
1457;PERAK;M;URBAN;NORMAL;7;19,7;120,0;13,7;86,0;21,0;5,0;3,8
1458;PERAK;M;RURAL;NORMAL;7,1;20,0;120,0;13,9;101,0;24,0;5,0;4,9
1459;PERAK;M;URBAN;NORMAL;7;16,0;109,7;13,3;89,0;25,0;6,0;4,9
1460;PERAK;M;URBAN;THINNESS;7,1;15,0;109,0;12,6;89,0;30,0;7,0;6,1
1461;PERAK;M;URBAN;OVERWEIGHT;7,1;27,0;119,5;18,9;97,0;18,0;8,0;5,0
1462;PERAK;M;URBAN;NORMAL;7,1;23,5;119,5;16,5;113,0;27,5;3,0;5,8
1463;PERAK;M;URBAN;OBESITY;7;36,8;127,5;22,6;106,0;19,5;6,0;5,1
1464;PERAK;M;URBAN;NORMAL;7,1;16,0;109,0;13,5;95,0;27,0;4,0;5,2
1465;PERAK;M;URBAN;NORMAL;7;18,7;114,2;14,3;97,0;31,5;2,0;5,7
1466;PERAK;M;RURAL;NORMAL;7,1;17,0;106,0;15,1;86,0;28,0;6,0;5,5
1467;PERAK;M;RURAL;NORMAL;7,1;21,0;118,0;15,1;100,0;15,0;1,0;4,1
1468;PERAK;M;URBAN;NORMAL;7;23,0;120,0;16,0;111,0;26,5;1,0;5,2
1469;PERAK;M;URBAN;OVERWEIGHT;7,1;26,5;121,6;17,9;97,0;19,0;4,0;4,7
1470;PERAK;M;URBAN;NORMAL;7,1;18,0;111,0;14,6;98,0;21,0;2,0;4,6
1471;PERAK;M;URBAN;OBESITY;7,1;37,0;126,0;23,3;100,0;25,5;5,0;5,7
1472;PERAK;M;URBAN;NORMAL;7;19,0;119,0;13,4;93,0;26,0;1,0;4,9
1473;PERAK;M;URBAN;NORMAL;7;23,5;121,5;15,9;72,0;27,0;1,0;4,7
1474;PERAK;M;URBAN;NORMAL;7,1;21,0;119,0;14,8;85,0;24,0;6,0;5,3
1475;PERAK;M;URBAN;OBESITY;7;36,0;131,0;21,0;105,0;28,0;1,0;6,1
1476;PERAK;M;RURAL;NORMAL;7,1;18,0;114,5;13,7;99,0;21,5;5,0;5,5
1477;PERAK;M;URBAN;NORMAL;7,1;23,0;129,0;13,8;96,0;13,0;1,0;4,5
1478;PERAK;M;RURAL;NORMAL;7;25,0;125,0;16,0;97,0;21,0;1,0;4,8
1479;PERAK;M;RURAL;NORMAL;7;16,0;110,0;13,2;77,0;25,0;4,0;5,2
1480;PERAK;M;URBAN;OVERWEIGHT;7,1;29,0;129,0;17,4;67,0;27,0;5,0;5,7
1481;PERAK;M;URBAN;NORMAL;7,1;18,0;112,0;14,3;72,0;27,0;1,0;4,9
1482;PERAK;M;RURAL;OBESITY;7;39,0;122,0;26,2;76,0;36,0;1,0;7,1
1483;PERAK;M;URBAN;SEVERE THINNESS;7,1;15,5;114,5;11,8;124,0;10,5;1,0;5,4
1484;PERAK;M;URBAN;NORMAL;7;18,5;118,0;13,3;112,0;19,0;2,0;5,7
1485;PERAK;M;RURAL;THINNESS;7,1;16,5;113,0;12,9;96,0;24,0;2,0;5,5
1486;PERAK;M;RURAL;NORMAL;7;18,5;117,4;13,4;57,0;14,0;1,0;4,0
1487;PERAK;M;URBAN;NORMAL;7,1;30,0;135,0;16,5;79,0;26,0;2,0;5,3
1488;PERAK;M;URBAN;OVERWEIGHT;7;25,0;116,0;18,6;81,0;26,0;2,0;5,3
1489;PERAK;M;URBAN;NORMAL;7;20,0;115,0;15,1;97,0;25,5;1,0;6,0
1490;PERAK;M;URBAN;NORMAL;7;22,0;124,5;14,2;81,0;26,0;3,0;5,6
1491;PERAK;M;RURAL;NORMAL;7,1;20,5;114,0;15,8;65,0;18,5;5,0;5,0
1492;PERAK;M;RURAL;SEVERE THINNESS;7;15,1;118,5;10,7;71,0;21,0;4,0;5,1
1493;PERAK;M;RURAL;NORMAL;7,1;19,0;116,0;14,1;82,0;21,5;3,0;5,2
1494;PERAK;M;RURAL;SEVERE THINNESS;7,1;15,0;112,0;12,0;94,0;24,0;1,0;5,6
1495;PERAK;M;URBAN;NORMAL;7;19,5;113,5;15,1;101,0;20,0;1,0;5,4
1496;PERAK;M;URBAN;NORMAL;7,1;21,5;123,0;14,2;100,0;21,0;1,0;6,1
1497;PERAK;M;URBAN;NORMAL;7,1;17,5;109,0;14,7;90,0;17,5;1,0;5,1
1498;PERAK;M;RURAL;THINNESS;7,1;16,0;112,0;12,8;89,0;10,0;3,0;5,5
1499;PERAK;M;URBAN;OVERWEIGHT;7,1;30,0;127,0;18,6;89,0;24,0;1,0;6,2
1500;PERAK;M;URBAN;OBESITY;7;30,0;119,9;20,9;79,0;17,0;2,0;5,3
1501;PERAK;M;URBAN;OBESITY;7,1;45,0;128,0;27,5;62,0;16,0;3,0;5,4
1502;PERAK;M;URBAN;OBESITY;7,1;28,0;121,0;19,1;72,0;17,0;1,0;7,1
1503;PERAK;M;RURAL;NORMAL;7,1;15,0;105,8;13,4;69,0;11,0;1,0;5,9
1504;PERAK;M;URBAN;SEVERE THINNESS;7,1;16,5;118,5;11,8;66,0;9,0;1,0;9,2
1505;PERLIS;M;RURAL;NORMAL;7,1;20,8;118,0;14,9;132,0;34,0;10,0;4,5
1506;PERLIS;M;RURAL;NORMAL;7;18,5;115,0;14,0;116,0;25,0;10,0;4,5
1507;PERLIS;M;RURAL;THINNESS;7,1;15,5;109,0;13,0;112,0;36,0;3,0;5,3
1508;PERLIS;M;RURAL;NORMAL;7;21,1;119,4;14,8;87,0;30,5;6,0;5,1
1509;PERLIS;M;RURAL;NORMAL;7;18,4;113,5;14,3;105,0;24,0;4,0;4,8
1510;PERLIS;M;URBAN;NORMAL;7;26,9;126,5;16,8;94,0;29,0;1,0;5,0
1511;PERLIS;M;RURAL;NORMAL;7;17,5;115,0;13,2;102,0;23,0;8,0;6,5
1512;PERLIS;M;RURAL;OVERWEIGHT;7;27,8;124,0;18,1;80,0;25,0;1,0;5,1
1513;PULAU PINANG;M;RURAL;NORMAL;7,1;18,0;115,5;13,5;122,0;23,5;10,0;4,2
1514;PULAU PINANG;M;RURAL;OVERWEIGHT;7;27,0;124,0;17,6;110,0;27,5;7,0;4,1
1515;PULAU PINANG;M;RURAL;OVERWEIGHT;7;29,0;124,0;18,9;134,0;29,0;6,0;4,8
1516;PULAU PINANG;M;URBAN;NORMAL;7;18,6;116,5;13,7;135,0;35,0;5,0;5,0
1517;PULAU PINANG;M;URBAN;NORMAL;7,1;23,0;122,0;15,5;96,0;29,0;10,0;4,5
1518;PULAU PINANG;M;URBAN;NORMAL;7,1;24,2;123,0;16,0;120,0;29,5;1,0;3,2
1519;PULAU PINANG;M;RURAL;OVERWEIGHT;7;22,0;112,0;17,5;123,0;34,0;1,0;4,8
1520;PULAU PINANG;M;URBAN;NORMAL;7,1;21,5;122,0;14,4;89,0;31,0;8,0;4,7
1521;PULAU PINANG;M;URBAN;OVERWEIGHT;7,1;32,8;131,7;18,9;117,0;28,0;6,0;5,0
1522;PULAU PINANG;M;URBAN;OVERWEIGHT;7,1;25,0;121,0;17,1;118,0;25,5;6,0;4,7
1523;PULAU PINANG;M;RURAL;OBESITY;7;30,0;119,0;21,2;107,0;33,0;4,0;5,0
1524;PULAU PINANG;M;RURAL;NORMAL;7;22,0;115,0;16,6;115,0;23,0;6,0;4,4
1525;PULAU PINANG;M;URBAN;NORMAL;7;19,1;115,8;14,2;107,0;25,0;7,0;4,6
1526;PULAU PINANG;M;URBAN;NORMAL;7,1;24,0;124,0;15,6;95,0;26,5;8,0;4,6
1527;PULAU PINANG;M;URBAN;SEVERE THINNESS;7;21,0;132,2;12,0;105,0;24,0;10,0;4,9
1528;PULAU PINANG;M;URBAN;NORMAL;7,1;19,1;115,5;14,3;95,0;31,5;5,0;4,8
1529;PULAU PINANG;M;URBAN;THINNESS;7,1;16,0;113,5;12,4;90,0;27,0;8,0;4,7
1530;PULAU PINANG;M;URBAN;NORMAL;7,1;23,5;120,4;16,2;107,0;21,0;5,0;3,4
1531;PULAU PINANG;M;URBAN;NORMAL;7,1;22,0;121,0;15,0;104,0;21,0;5,0;4,1
1532;PULAU PINANG;M;RURAL;NORMAL;7,1;19,0;109,5;15,8;104,0;32,0;2,0;5,0
1533;PULAU PINANG;M;URBAN;NORMAL;7,1;23,0;126,0;14,5;81,0;22,5;8,0;4,0
1534;PULAU PINANG;M;URBAN;NORMAL;7;19,0;118,0;13,6;58,0;37,0;1,0;4,0
1535;PULAU PINANG;M;URBAN;NORMAL;7;20,0;123,0;13,2;86,0;30,0;1,0;4,0
1536;PULAU PINANG;M;RURAL;NORMAL;7;20,0;119,0;14,1;95,0;32,0;7,0;5,9
1537;PULAU PINANG;M;RURAL;NORMAL;7,1;22,0;118,5;15,7;97,0;20,5;7,0;4,5
1538;PULAU PINANG;M;RURAL;NORMAL;7;25,0;123,0;16,5;85,0;32,0;4,0;4,9
1539;PULAU PINANG;M;RURAL;OVERWEIGHT;7;30,0;127,0;18,6;106,0;25,0;8,0;5,4
1540;PULAU PINANG;M;URBAN;NORMAL;7,1;18,1;115,5;13,6;92,0;27,5;4,0;4,7
