Id,State,Gender,Residential,Age_years,Weight_kg,Height_cm,BMI_kg_m2,BMI_cat,BroadJump_cm,Speed20m_s,SitReach_cm,HandWallToss_no
1563,Pulau Pinang,M,Urban,7.1,43.5,132.6,24.7,Obesity,80,5.9,24,2
1564,Pulau Pinang,M,Rural,7.0,33.0,125.0,21.1,Obesity,71,5.6,14,5
1565,Pulau Pinang,M,Urban,7.1,20.5,121.6,13.9,Normal,70,5.4,20,3
1566,Pulau Pinang,M,Rural,7.1,22.4,125.0,14.3,Normal,89,5.7,13,1
1567,Pulau Pinang,M,Rural,7.1,18.0,117.5,13.0,Thinness,70,5.9,22,1
1568,Putrajaya,M,Urban,7.0,16.2,108.0,13.9,Normal,102,4.8,23,7
1569,Putrajaya,M,Urban,7.1,23.3,119.9,16.2,Normal,114,5.4,25,2
1570,Putrajaya,M,Urban,7.1,37.1,124.9,23.8,Obesity,80,5.4,18,7
1571,Putrajaya,M,Urban,7.1,18.4,114.0,14.2,Normal,99,5.2,18,1
1572,Sabah,M,Rural,7.0,15.5,112.7,12.2,Severe thinness,140,4.3,34,9
1573,Sabah,M,Rural,7.1,20.0,114.5,15.3,Normal,140,4.0,35,6
1574,Sabah,M,Rural,7.1,19.5,118.4,13.9,Normal,127,4.1,35,6
1575,Sabah,M,Rural,7.0,25.0,136.0,13.5,Normal,130,4.4,30,9
1576,Sabah,M,Urban,7.0,19.0,115.0,14.4,Normal,136,4.0,28,7
1577,Sabah,M,Rural,7.0,22.5,118.5,16.0,Normal,130,4.2,28,8
1578,Sabah,M,Urban,7.1,29.9,126.0,18.8,Overweight,120,4.6,35,8
1579,Sabah,M,Rural,7.1,20.2,115.3,15.2,Normal,127,4.6,33,8
1580,Sabah,M,Urban,7.1,30.0,124.0,19.5,Obesity,140,4.5,33,5
1581,Sabah,M,Rural,7.0,19.0,120.0,13.2,Normal,113,4.5,33,9
1582,Sabah,M,Urban,7.0,18.5,120.0,12.8,Thinness,97,4.2,39,9
1583,Sabah,M,Rural,7.1,29.3,125.8,18.5,Overweight,126,4.6,32,7
1584,Sabah,M,Rural,7.1,14.6,119.5,10.2,Severe thinness,128,4.7,30,8
1585,Sabah,M,Urban,7.1,21.8,126.0,13.7,Normal,119,3.2,23,9
1586,Sabah,M,Urban,7.1,23.0,123.0,15.2,Normal,118,3.9,28,5
1587,Sabah,M,Urban,7.1,16.9,112.0,13.5,Normal,111,4.2,26,9
1588,Sabah,M,Urban,7.1,18.7,115.9,13.9,Normal,121,4.0,33,1
1589,Sabah,M,Rural,7.1,19.5,112.0,15.5,Normal,121,4.8,35,5
1590,Sabah,M,Rural,7.1,21.0,122.0,14.1,Normal,108,4.4,27,8
1591,Sabah,M,Urban,7.0,21.6,116.0,16.1,Normal,109,3.1,22,9
1592,Sabah,M,Urban,7.0,19.0,109.0,16.0,Normal,123,4.9,30,6
1593,Sabah,M,Urban,7.1,19.0,116.0,14.1,Normal,118,4.8,28,8
1594,Sabah,M,Rural,7.0,17.3,106.0,15.4,Normal,126,5.7,28,10
1595,Sabah,M,Rural,7.1,18.8,113.0,14.7,Normal,105,4.6,28,8
1596,Sabah,M,Rural,7.0,19.5,112.4,15.4,Normal,119,4.7,33,2
1597,Sabah,M,Rural,7.1,16.2,109.0,13.6,Normal,105,4.4,38,1
1598,Sabah,M,Rural,7.1,16.0,119.0,11.3,Severe thinness,149,4.0,25,1
1599,Sabah,M,Rural,7.1,20.6,119.0,14.5,Normal,133,4.6,24,5
1600,Sabah,M,Rural,7.1,16.4,113.0,12.8,Thinness,119,4.4,29,1
1601,Sabah,M,Rural,7.0,19.0,118.0,13.6,Normal,110,4.5,33,1
1602,Sabah,M,Urban,7.0,24.3,128.5,14.7,Normal,83,3.9,26,7
1603,Sabah,M,Rural,7.0,17.8,109.0,15.0,Normal,135,5.2,22,9
1604,Sabah,M,Urban,7.1,21.6,116.8,15.8,Normal,111,4.6,25,6
1605,Sabah,M,Rural,7.1,23.7,126.0,14.9,Normal,113,3.9,24,3
1606,Sabah,M,Urban,7.0,17.4,111.0,14.1,Normal,89,4.1,24,8
1607,Sabah,M,Rural,7.1,22.0,116.0,16.3,Normal,97,4.0,32,1
1608,Sabah,M,Rural,7.0,21.1,117.0,15.4,Normal,96,4.4,31,3
1609,Sabah,M,Rural,7.0,20.0,108.0,17.1,Overweight,117,5.6,32,5
1610,Sabah,M,Urban,7.0,23.0,120.0,16.0,Normal,101,4.0,15,8
1611,Sabah,M,Rural,7.1,31.5,127.1,19.5,Obesity,74,4.5,30,6
1612,Sabah,M,Rural,7.0,39.7,131.4,23.0,Obesity,101,4.5,26,5
1613,Sabah,M,Urban,7.0,18.0,126.0,11.3,Severe thinness,114,5.1,25,8
1614,Sabah,M,Rural,7.0,17.0,105.0,15.4,Normal,115,5.7,28,7
1615,Sabah,M,Rural,7.1,20.8,120.6,14.3,Normal,113,4.8,32,1
1616,Sabah,M,Rural,7.0,23.0,113.9,17.7,Overweight,106,5.5,32,5
1617,Sabah,M,Rural,7.0,19.0,119.0,13.4,Normal,115,4.8,21,7
1618,Sabah,M,Rural,7.1,18.0,114.0,13.9,Normal,107,6.5,33,5
1619,Sabah,M,Urban,7.0,16.2,110.0,13.4,Normal,110,4.7,25,4
1620,Sabah,M,Rural,7.1,19.6,118.0,14.1,Normal,100,4.9,25,8
1621,Sabah,M,Rural,7.1,34.0,130.0,20.1,Obesity,98,5.0,27,7
1622,Sabah,M,Urban,7.1,26.0,124.4,16.8,Normal,125,5.8,23,8
1623,Sabah,M,Rural,7.0,20.0,119.0,14.1,Normal,109,4.5,28,1
1624,Sabah,M,Rural,7.0,16.2,111.0,13.1,Normal,105,5.5,28,7
1625,Sabah,M,Rural,7.1,19.1,117.0,14.0,Normal,118,6.2,25,8
1626,Sabah,M,Urban,7.0,25.0,123.0,16.5,Normal,106,6.6,30,6
1627,Sabah,M,Rural,7.1,17.5,112.0,14.0,Normal,104,5.3,27,7
1628,Sabah,M,Urban,7.0,18.0,111.0,14.6,Normal,98,5.2,33,4
1629,Sabah,M,Urban,7.1,24.6,124.0,16.0,Normal,88,4.0,21,6
1630,Sabah,M,Rural,7.0,40.9,125.0,26.2,Obesity,65,5.1,31,7
1631,Sabah,M,Rural,7.0,18.6,111.0,15.1,Normal,138,4.7,17,1
1632,Sabah,M,Urban,7.0,20.8,120.0,14.4,Normal,120,5.0,19,6
1633,Sabah,M,Rural,7.1,21.0,120.0,14.6,Normal,107,4.5,25,1
1634,Sabah,M,Rural,7.0,31.7,123.0,21.0,Obesity,123,4.6,20,1
1635,Sabah,M,Rural,7.1,22.3,117.0,16.3,Normal,98,5.6,32,4
1636,Sabah,M,Urban,7.1,20.3,109.0,17.1,Overweight,91,5.8,30,6
1637,Sabah,M,Urban,7.1,16.0,119.0,11.3,Severe thinness,78,4.0,26,1
1638,Sabah,M,Rural,7.1,21.0,117.0,15.3,Normal,80,4.8,30,2
1639,Sabah,M,Urban,7.1,21.9,120.0,15.2,Normal,130,5.0,22,1
1640,Sabah,M,Urban,7.0,34.8,126.5,21.7,Obesity,75,5.3,30,5
1641,Sabah,M,Urban,7.1,23.0,122.0,15.5,Normal,81,5.4,25,9
1642,Sabah,M,Rural,7.1,17.3,110.4,14.2,Normal,89,5.0,26,6
1643,Sabah,M,Rural,7.1,25.6,118.0,18.4,Overweight,130,5.0,20,1
1644,Sabah,M,Rural,7.0,23.1,120.0,16.0,Normal,117,4.6,15,1
1645,Sabah,M,Urban,7.1,18.0,112.0,14.3,Normal,69,4.6,25,4
1646,Sabah,M,Urban,7.1,23.4,122.0,15.7,Normal,91,5.2,23,8
1647,Sabah,M,Urban,7.0,24.0,126.0,15.1,Normal,95,4.5,16,4
1648,Sabah,M,Urban,7.1,30.0,123.5,19.7,Obesity,98,4.3,21,1
1649,Sabah,M,Rural,7.0,22.0,115.0,16.6,Normal,111,4.9,21,3
1650,Sabah,M,Urban,7.1,15.7,112.0,12.5,Thinness,91,4.7,23,4
1651,Sabah,M,Urban,7.1,19.9,117.0,14.5,Normal,86,4.9,29,1
1652,Sabah,M,Urban,7.0,22.6,120.0,15.7,Normal,101,4.7,25,1
1653,Sabah,M,Urban,7.1,23.1,128.0,14.1,Normal,78,5.1,30,1
1654,Sabah,M,Urban,7.1,24.0,118.0,17.2,Overweight,88,5.6,32,1
1655,Sabah,M,Rural,7.1,17.9,114.0,13.8,Normal,80,6.0,27,5
1656,Sabah,M,Urban,7.0,21.8,116.5,16.1,Normal,92,4.7,22,2
1657,Sabah,M,Rural,7.1,26.9,119.0,19.0,Overweight,79,5.2,29,1
1658,Sabah,M,Urban,7.1,15.0,104.0,13.9,Normal,85,5.0,25,3
1659,Sabah,M,Urban,7.1,18.0,118.0,12.9,Thinness,78,5.7,26,5
1660,Sabah,M,Urban,7.1,21.0,118.0,15.1,Normal,75,5.2,25,4
1661,Sabah,M,Urban,7.0,25.9,125.4,16.5,Normal,78,4.6,20,2
1662,Sabah,M,Urban,7.0,19.0,112.0,15.1,Normal,92,5.0,25,1
1663,Sabah,M,Rural,7.1,17.7,116.0,13.2,Normal,106,5.6,21,3
1664,Sabah,M,Urban,7.1,17.4,110.0,14.4,Normal,93,5.2,21,4
1665,Sabah,M,Urban,7.1,45.6,127.0,28.3,Obesity,79,5.6,26,4
1666,Sabah,M,Rural,7.1,15.9,113.5,12.3,Thinness,84,6.2,22,6
1667,Sabah,M,Rural,7.0,15.0,107.0,13.1,Normal,99,6.4,25,1
1668,Sabah,M,Urban,7.0,20.9,115.5,15.7,Normal,92,6.0,26,1
1669,Sabah,M,Urban,7.1,18.0,115.0,13.6,Normal,79,6.5,24,4
1670,Sabah,M,Rural,7.1,30.2,124.5,19.5,Obesity,57,5.4,23,3
1671,Sabah,M,Urban,7.0,19.1,121.0,13.0,Thinness,98,6.2,20,2
1672,Sabah,M,Urban,7.1,35.0,125.0,22.4,Obesity,70,6.0,26,1
1673,Sabah,M,Urban,7.1,18.8,112.0,15.0,Normal,80,5.9,20,3
1674,Sabah,M,Rural,7.0,21.8,117.1,15.9,Normal,80,5.2,18,1
1675,Sarawak,M,Rural,7.1,32.0,130.0,18.9,Overweight,120,4.6,29,6
1676,Sarawak,M,Rural,7.1,23.5,119.0,16.6,Normal,93,5.6,24,6
1677,Sarawak,M,Rural,7.1,22.5,115.0,17.0,Normal,98,5.2,30,3
1678,Sarawak,M,Urban,7.0,17.5,114.5,13.3,Normal,95,4.8,26,1
1679,Sarawak,M,Urban,7.1,25.0,124.0,16.3,Normal,101,5.1,34,2
1680,Sarawak,M,Urban,7.1,21.1,116.7,15.5,Normal,110,5.0,31,1
1681,Sarawak,M,Rural,7.1,22.0,138.5,11.5,Severe thinness,81,6.0,23,4
1682,Sarawak,M,Rural,7.1,30.8,130.5,18.1,Overweight,130,5.5,24,8
1683,Sarawak,M,Urban,7.0,25.0,124.0,16.3,Normal,118,5.2,29,8
1684,Sarawak,M,Urban,7.0,27.0,123.0,17.8,Overweight,86,5.9,22,1
1685,Sarawak,M,Rural,7.0,31.0,128.0,18.9,Overweight,74,4.8,25,8
1686,Sarawak,M,Rural,7.0,19.0,117.0,13.9,Normal,74,5.1,15,1
1687,Sarawak,M,Rural,7.0,25.0,131.0,14.6,Normal,116,4.8,25,6
1688,Sarawak,M,Rural,7.0,32.0,125.0,20.5,Obesity,83,5.1,28,7
1689,Sarawak,M,Rural,7.0,24.0,125.0,15.4,Normal,94,5.0,26,8
1690,Sarawak,M,Urban,7.1,20.5,112.0,16.3,Normal,62,4.4,21,3
1691,Sarawak,M,Urban,7.0,22.0,115.0,16.6,Normal,71,5.1,24,1
1692,Sarawak,M,Urban,7.0,29.0,120.0,20.1,Obesity,66,5.5,12,5
1693,Sarawak,M,Rural,7.0,28.2,119.0,19.9,Obesity,86,4.6,29,4
1694,Sarawak,M,Rural,7.0,17.3,104.5,15.8,Normal,92,5.4,36,1
1695,Sarawak,M,Urban,7.0,23.0,116.5,16.9,Normal,100,5.2,28,6
1696,Sarawak,M,Urban,7.0,49.0,132.5,27.9,Obesity,71,5.8,17,10
1697,Sarawak,M,Rural,7.1,19.3,115.1,14.6,Normal,134,5.0,20,9
1698,Sarawak,M,Rural,7.1,18.0,122.5,12.0,Severe thinness,100,6.9,24,6
1699,Sarawak,M,Urban,7.1,22.0,113.0,17.2,Overweight,107,4.9,26,3
1700,Sarawak,M,Rural,7.1,20.3,118.5,14.5,Normal,124,4.3,24,6
1701,Sarawak,M,Rural,7.1,29.5,122.0,19.8,Obesity,84,5.0,27,7
1702,Sarawak,M,Rural,7.1,30.3,122.1,20.3,Obesity,69,5.0,17,2
1703,Sarawak,M,Urban,7.0,18.6,114.0,14.3,Normal,92,5.3,24,1
1704,Sarawak,M,Urban,7.1,24.4,115.8,18.2,Overweight,100,4.2,33,1
1705,Sarawak,M,Urban,7.0,18.1,113.5,14.1,Normal,114,4.4,28,4
1706,Sarawak,M,Urban,7.1,49.0,120.0,34.0,Obesity,104,5.0,29,7
1707,Sarawak,M,Rural,7.1,20.0,112.0,15.9,Normal,98,5.4,25,1
1708,Sarawak,M,Rural,7.1,23.2,121.3,15.8,Normal,145,4.1,32,3
1709,Sarawak,M,Rural,7.0,21.0,122.5,14.0,Normal,145,4.2,22,8
1710,Sarawak,M,Rural,7.0,21.0,118.0,15.1,Normal,103,4.2,21,10
1711,Sarawak,M,Rural,7.0,17.0,112.5,13.4,Normal,136,4.6,29,5
1712,Sarawak,M,Rural,7.0,21.1,117.5,15.3,Normal,132,4.0,29,5
1713,Sarawak,M,Rural,7.1,16.9,113.5,13.1,Thinness,104,4.4,25,2
1714,Sarawak,M,Rural,7.1,17.1,115.0,12.9,Thinness,76,4.9,28,4
1715,Sarawak,M,Rural,7.1,22.5,113.0,17.6,Overweight,108,4.8,29,1
1716,Sarawak,M,Rural,7.0,41.0,121.0,28.0,Obesity,50,5.3,35,4
1717,Sarawak,M,Rural,7.1,14.5,108.5,12.3,Thinness,76,5.6,26,5
1718,Sarawak,M,Rural,7.1,18.5,111.9,14.8,Normal,112,4.7,31,7
1719,Sarawak,M,Rural,7.1,20.5,109.2,17.2,Overweight,109,5.3,20,1
1720,Sarawak,M,Rural,7.1,23.0,99.4,23.3,Obesity,121,4.3,31,6
1721,Sarawak,M,Rural,7.0,31.5,106.2,27.9,Obesity,106,4.6,33,3
1722,Sarawak,M,Rural,7.1,24.5,100.8,24.1,Obesity,87,4.7,20,2
1723,Sarawak,M,Rural,7.0,20.0,119.0,14.1,Normal,110,5.0,28,6
1724,Sarawak,M,Rural,7.1,21.0,114.0,16.2,Normal,105,5.2,19,5
1725,Sarawak,M,Urban,7.0,24.0,117.9,17.3,Overweight,135,4.6,40,9
1726,Sarawak,M,Urban,7.1,22.9,118.4,16.3,Normal,70,4.7,30,8
1727,Sarawak,M,Urban,7.0,27.7,122.0,18.6,Overweight,104,4.5,19,6
1728,Sarawak,M,Urban,7.1,31.2,124.5,20.1,Obesity,80,4.6,25,3
1729,Sarawak,M,Rural,7.0,23.8,120.5,16.4,Normal,100,4.4,24,4
1730,Sarawak,M,Rural,7.0,34.0,125.0,21.8,Obesity,139,4.8,27,10
1731,Sarawak,M,Rural,7.1,20.0,113.0,15.7,Normal,135,4.8,24,5
1732,Sarawak,M,Urban,7.1,19.0,119.0,13.4,Normal,115,4.8,34,5
1733,Sarawak,M,Rural,7.1,14.1,105.0,12.8,Thinness,77,5.7,27,4
1734,Sarawak,M,Urban,7.0,17.0,112.5,13.4,Normal,59,5.9,27,4
1735,Sarawak,M,Rural,7.0,16.5,110.0,13.6,Normal,100,4.8,28,6
1736,Sarawak,M,Urban,7.0,15.0,110.0,12.4,Thinness,109,4.7,29,9
1737,Sarawak,M,Rural,7.1,19.2,117.5,13.9,Normal,111,4.4,32,9
1738,Sarawak,M,Rural,7.1,19.9,116.8,14.6,Normal,116,4.4,32,5
1739,Sarawak,M,Rural,7.0,32.2,118.0,23.1,Obesity,76,4.9,33,6
1740,Sarawak,M,Rural,7.1,20.6,114.9,15.6,Normal,72,5.1,25,1
1741,Sarawak,M,Rural,7.1,32.1,119.0,22.7,Obesity,128,4.5,36,8
1742,Sarawak,M,Rural,7.0,32.8,127.1,20.3,Obesity,137,4.2,23,8
1743,Sarawak,M,Rural,7.1,18.8,115.8,14.0,Normal,110,4.3,20,7
1744,Sarawak,M,Rural,7.0,19.0,116.0,14.1,Normal,114,5.0,29,1
1745,Sarawak,M,Urban,7.1,28.0,124.0,18.2,Overweight,123,4.7,33,5
1746,Sarawak,M,Urban,7.1,23.0,121.0,15.7,Normal,97,4.5,29,8
1747,Sarawak,M,Rural,7.1,33.7,120.8,23.1,Obesity,101,5.1,33,5
1748,Sarawak,M,Rural,7.0,16.5,109.4,13.8,Normal,102,4.9,29,5
1749,Sarawak,M,Urban,7.1,21.0,121.3,14.3,Normal,132,4.2,26,1
1750,Sarawak,M,Urban,7.0,20.0,120.8,13.7,Normal,94,4.4,21,1
1751,Sarawak,M,Rural,7.0,33.0,123.0,21.8,Obesity,116,5.3,23,6
1752,Sarawak,M,Rural,7.0,18.0,112.0,14.3,Normal,102,6.1,26,1
1753,Sarawak,M,Rural,7.0,18.5,107.0,16.2,Normal,103,5.1,32,3
1754,Sarawak,M,Rural,7.1,18.9,111.8,15.1,Normal,136,5.0,36,2
1755,Sarawak,M,Rural,7.1,19.0,97.0,20.2,Obesity,98,4.4,20,1
1756,Sarawak,M,Rural,7.1,16.6,110.8,13.5,Normal,83,6.8,30,9
1757,Sarawak,M,Urban,7.1,24.1,124.0,15.7,Normal,98,5.2,34,6
1758,Sarawak,M,Rural,7.1,16.5,111.0,13.4,Normal,75,4.6,12,5
1759,Sarawak,M,Rural,7.0,23.0,119.0,16.2,Normal,77,5.2,35,1
1760,Sarawak,M,Urban,7.0,18.0,100.0,18.0,Overweight,140,6.9,30,9
1761,Sarawak,M,Rural,7.0,31.1,116.5,22.9,Obesity,85,5.1,29,3
1762,Sarawak,M,Rural,7.0,30.0,128.5,18.2,Overweight,86,5.0,26,6
1763,Sarawak,M,Urban,7.1,20.7,117.0,15.1,Normal,68,7.2,26,8
1764,Sarawak,M,Urban,7.1,38.2,129.0,23.0,Obesity,107,5.8,26,1
1765,Sarawak,M,Rural,7.0,43.0,129.8,25.5,Obesity,97,4.6,23,1
1766,Sarawak,M,Rural,7.1,24.0,121.3,16.3,Normal,103,5.3,24,2
1767,Sarawak,M,Rural,7.0,21.4,116.8,15.7,Normal,145,4.3,33,7
1768,Sarawak,M,Rural,7.1,22.0,121.0,15.0,Normal,97,5.0,23,7
1769,Sarawak,M,Rural,7.1,18.3,117.0,13.4,Normal,97,4.9,18,5
1770,Sarawak,M,Rural,7.0,19.0,116.3,14.0,Normal,109,5.0,29,5
1771,Sarawak,M,Rural,7.1,32.0,126.0,20.2,Obesity,87,4.7,39,6
1772,Sarawak,M,Rural,7.1,26.0,119.0,18.4,Overweight,100,4.9,26,9
1773,Sarawak,M,Rural,7.0,22.7,119.7,15.8,Normal,85,6.1,28,3
1774,Sarawak,M,Rural,7.1,22.0,113.0,17.2,Overweight,74,5.8,27,10
1775,Sarawak,M,Urban,7.1,19.1,110.8,15.6,Normal,64,4.5,28,7
1776,Sarawak,M,Rural,7.0,22.0,114.0,16.9,Normal,89,4.2,30,5
1777,Sarawak,M,Rural,7.1,34.0,124.0,22.1,Obesity,65,5.0,33,1
1778,Sarawak,M,Rural,7.0,24.0,126.0,15.1,Normal,97,6.0,30,1
1779,Sarawak,M,Rural,7.0,21.0,121.0,14.3,Normal,112,9.0,9,5
1780,Sarawak,M,Urban,7.1,20.0,115.7,14.9,Normal,99,5.3,32,6
1781,Sarawak,M,Rural,7.0,22.0,120.3,15.2,Normal,109,5.0,28,8
1782,Sarawak,M,Rural,7.0,26.0,113.8,20.1,Obesity,99,5.0,33,8
1783,Selangor,M,Rural,7.1,23.0,120.0,16.0,Normal,113,4.7,21,2
1784,Selangor,M,Urban,7.0,20.9,121.0,14.3,Normal,135,4.1,29,10
1785,Selangor,M,Rural,7.0,21.8,125.0,14.0,Normal,118,4.0,29,8
1786,Selangor,M,Urban,7.1,25.0,119.5,17.5,Overweight,97,4.8,24,9
1787,Selangor,M,Rural,7.0,16.0,119.0,11.3,Severe thinness,120,4.0,28,10
1788,Selangor,M,Rural,7.0,30.0,118.0,21.5,Obesity,66,5.1,19,1
1789,Selangor,M,Urban,7.0,20.8,110.0,17.2,Overweight,109,4.6,30,7
1790,Selangor,M,Urban,7.0,18.0,115.0,13.6,Normal,85,3.9,29,1
1791,Selangor,M,Urban,7.1,33.0,123.0,21.8,Obesity,101,3.0,9,10
1792,Selangor,M,Rural,7.0,22.0,121.0,15.0,Normal,107,3.6,31,8
1793,Selangor,M,Urban,7.1,20.0,120.0,13.9,Normal,101,4.5,28,9
1794,Selangor,M,Urban,7.0,23.0,116.0,17.1,Overweight,128,4.7,33,7
1795,Selangor,M,Rural,7.1,20.7,126.0,13.0,Thinness,117,5.6,25,5
1796,Selangor,M,Urban,7.1,20.5,121.5,13.9,Normal,130,4.4,30,5
1797,Selangor,M,Rural,7.0,27.2,121.0,18.5,Overweight,101,4.8,23,10
1798,Selangor,M,Rural,7.0,26.2,122.0,17.6,Overweight,105,5.2,25,9
1799,Selangor,M,Urban,7.1,22.0,124.0,14.3,Normal,100,4.2,32,8
1800,Selangor,M,Urban,7.0,20.0,129.0,12.0,Severe thinness,98,5.2,26,5
1801,Selangor,M,Urban,7.0,18.7,111.0,15.2,Normal,122,4.6,26,10
1802,Selangor,M,Urban,7.1,23.0,120.0,16.0,Normal,80,5.7,25,5
1803,Selangor,M,Rural,7.1,18.8,123.0,12.4,Thinness,108,4.4,25,4
1804,Selangor,M,Rural,7.0,23.9,119.0,16.9,Normal,79,5.1,23,1
1805,Selangor,M,Urban,7.0,18.0,117.0,13.1,Normal,99,4.9,25,5
1806,Selangor,M,Urban,7.0,25.0,123.0,16.5,Normal,129,4.6,31,3
1807,Selangor,M,Urban,7.0,22.1,119.5,15.5,Normal,123,4.2,35,7
1808,Selangor,M,Urban,7.1,20.5,112.0,16.3,Normal,141,4.7,28,6
1809,Selangor,M,Urban,7.1,21.2,114.4,16.2,Normal,115,4.4,31,9
1810,Selangor,M,Urban,7.1,39.9,125.5,25.3,Obesity,85,5.4,23,9
1811,Selangor,M,Urban,7.1,21.6,117.4,15.7,Normal,85,1.6,32,7
1812,Selangor,M,Urban,7.1,31.5,126.5,19.7,Obesity,106,5.2,21,8
1813,Selangor,M,Urban,7.0,22.0,117.5,15.9,Normal,100,5.4,30,4
1814,Selangor,M,Rural,7.1,24.4,121.6,16.5,Normal,112,4.3,32,4
1815,Selangor,M,Rural,7.1,35.5,126.0,22.4,Obesity,102,4.0,29,9
1816,Selangor,M,Urban,7.1,20.5,113.0,16.1,Normal,111,5.0,34,8
1817,Selangor,M,Rural,7.0,20.2,118.3,14.4,Normal,120,4.4,24,8
1818,Selangor,M,Rural,7.1,23.0,117.3,16.7,Normal,87,4.0,31,7
1819,Selangor,M,Rural,7.1,18.0,123.0,11.9,Severe thinness,118,4.6,24,10
1820,Selangor,M,Rural,7.1,24.0,126.0,15.1,Normal,109,4.0,22,9
1821,Selangor,M,Rural,7.1,20.9,116.0,15.5,Normal,119,4.4,38,2
1822,Selangor,M,Urban,7.0,21.0,117.0,15.3,Normal,122,4.5,31,5
1823,Selangor,M,Urban,7.0,31.9,119.7,22.3,Obesity,108,4.8,28,5
1824,Selangor,M,Rural,7.1,26.0,124.5,16.8,Normal,117,4.4,23,8
1825,Selangor,M,Urban,7.1,20.0,114.5,15.3,Normal,116,4.4,27,6
1826,Selangor,M,Urban,7.1,11.0,116.0,8.2,Severe thinness,112,5.1,25,9
1827,Selangor,M,Urban,7.1,17.5,114.5,13.3,Normal,77,5.9,25,7
1828,Selangor,M,Rural,7.1,20.0,117.0,14.6,Normal,124,4.8,30,4
1829,Selangor,M,Urban,7.1,21.0,119.0,14.8,Normal,76,4.5,33,7
1830,Selangor,M,Urban,7.1,23.1,129.0,13.9,Normal,105,5.0,26,6
1831,Selangor,M,Urban,7.1,22.0,117.0,16.1,Normal,113,4.7,25,6
1832,Selangor,M,Rural,7.0,33.4,124.0,21.7,Obesity,95,5.2,28,1
1833,Selangor,M,Rural,7.0,23.0,124.0,15.0,Normal,104,4.9,27,10
1834,Selangor,M,Rural,7.1,20.0,118.0,14.4,Normal,96,4.8,31,8
1835,Selangor,M,Urban,7.1,21.0,115.0,15.9,Normal,111,5.0,27,9
1836,Selangor,M,Urban,7.0,30.0,125.0,19.2,Obesity,102,5.7,26,7
1837,Selangor,M,Urban,7.1,20.7,115.0,15.7,Normal,92,4.7,34,6
1838,Selangor,M,Rural,7.1,19.3,110.0,16.0,Normal,126,4.8,29,8
1839,Selangor,M,Rural,7.0,21.0,116.0,15.6,Normal,87,4.1,29,6
1840,Selangor,M,Rural,7.1,20.0,117.5,14.5,Normal,119,4.3,26,3
1841,Selangor,M,Urban,7.0,20.5,114.5,15.6,Normal,128,4.5,25,4
1842,Selangor,M,Urban,7.0,24.0,132.0,13.8,Normal,137,4.8,25,5
1843,Selangor,M,Urban,7.1,18.0,121.0,12.3,Thinness,80,5.0,28,6
1844,Selangor,M,Urban,7.1,19.2,117.0,14.0,Normal,96,4.6,28,7
1845,Selangor,M,Urban,7.1,20.1,114.5,15.3,Normal,119,4.3,38,6
1846,Selangor,M,Rural,7.1,22.8,122.0,15.3,Normal,108,4.7,28,10
1847,Selangor,M,Rural,7.0,31.0,122.0,20.8,Obesity,102,5.7,31,1
1848,Selangor,M,Rural,7.1,18.0,113.0,14.1,Normal,99,5.5,25,1
1849,Selangor,M,Rural,7.1,22.3,119.0,15.7,Normal,98,5.1,28,10
1850,Selangor,M,Urban,7.1,22.5,119.0,15.9,Normal,104,5.0,20,6
1851,Selangor,M,Urban,7.0,21.0,127.5,12.9,Thinness,96,5.0,30,9
1852,Selangor,M,Urban,7.0,25.6,124.0,16.6,Normal,126,4.2,24,1
1853,Selangor,M,Urban,7.1,24.1,128.0,14.7,Normal,106,4.9,30,6
1854,Selangor,M,Rural,7.0,20.4,113.5,15.8,Normal,125,4.8,26,10
1855,Selangor,M,Rural,7.1,19.5,117.0,14.2,Normal,105,4.2,28,2
1856,Selangor,M,Urban,7.0,22.5,127.0,14.0,Normal,89,4.3,26,7
1857,Selangor,M,Urban,7.0,20.5,119.5,14.4,Normal,111,4.4,22,6
1858,Selangor,M,Rural,7.0,42.5,129.0,25.5,Obesity,84,5.7,28,5
1859,Selangor,M,Rural,7.1,16.0,109.0,13.5,Normal,94,4.9,24,4
1860,Selangor,M,Rural,7.1,22.0,120.0,15.3,Normal,113,4.8,26,5
1861,Selangor,M,Urban,7.1,27.0,131.0,15.7,Normal,136,4.7,26,10
1862,Selangor,M,Urban,7.1,17.2,113.3,13.4,Normal,102,4.8,24,9
1863,Selangor,M,Rural,7.1,39.1,127.0,24.2,Obesity,105,5.0,24,4
1864,Selangor,M,Rural,7.1,21.7,119.0,15.3,Normal,137,5.9,20,9
1865,Selangor,M,Urban,7.0,21.2,121.6,14.3,Normal,123,5.1,29,6
1866,Selangor,M,Urban,7.0,39.0,122.0,26.2,Obesity,74,5.3,32,9
1867,Selangor,M,Rural,7.1,25.6,121.5,17.3,Overweight,115,4.6,25,3
1868,Selangor,M,Urban,7.0,22.2,118.0,15.9,Normal,115,4.7,24,5
1869,Selangor,M,Rural,7.1,23.0,115.0,17.4,Overweight,120,5.5,29,5
1870,Selangor,M,Urban,7.1,22.9,122.9,15.2,Normal,86,5.4,19,7
1871,Selangor,M,Rural,7.1,29.0,121.0,19.8,Obesity,123,4.5,19,4
1872,Selangor,M,Urban,7.1,19.2,121.0,13.1,Thinness,86,5.2,25,6
